1667059992.930606, 0
1667059992.951838, 0
1667059992.965163, 2
1667059992.977855, 0
1667059992.990435, 3
1667059993.003281, 0
1667059993.016960, 2
1667059993.031075, 2
1667059993.048370, 2
1667059993.062830, 1
1667059993.076785, 2
1667059993.089854, 3
1667059993.103027, 2
1667059993.116169, 2
1667059993.128957, 1
1667059993.142869, 2
1667059993.155831, 2
1667059993.168532, 0
1667059993.181273, 3
1667059993.194132, 2
1667059993.207054, 1
1667059993.220004, 2
1667059993.232943, 1
1667059993.245659, 4
1667059993.258629, 2
1667059993.271458, 2
1667059993.284321, 2
1667059993.297167, 3
1667059993.310353, 2
1667059993.323631, 4
1667059993.337229, 5
1667059993.351580, 4
1667059993.365958, 4
1667059993.379127, 4
1667059993.392180, 1
1667059993.404900, 3
1667059993.417672, 2
1667059993.430526, 2
1667059993.443514, 2
1667059993.456676, 1
1667059993.469616, 3
1667059993.482695, 2
1667059993.496462, 1
1667059993.509246, 3
1667059993.521975, 2
1667059993.534953, 2
1667059993.547967, 3
1667059993.560775, 1
1667059993.573446, 3
1667059993.586168, 3
1667059993.600629, 4
1667059993.613592, 4
1667059993.627431, 5
1667059993.640719, 4
1667059993.654211, 4
1667059993.667852, 5
1667059993.681202, 4
1667059993.695069, 5
1667059993.708730, 5
1667059993.721904, 4
1667059993.734732, 3
1667059993.749171, 2
1667059993.763212, 2
1667059993.777149, 2
1667059993.791350, 3
1667059993.804749, 2
1667059993.817913, 2
1667059993.831109, 2
1667059993.844093, 2
1667059993.857383, 3
1667059993.870413, 1
1667059993.883482, 2
1667059993.896662, 3
1667059993.909561, 2
1667059993.922610, 4
1667059993.935613, 4
1667059993.948386, 3
1667059993.961335, 4
1667059993.974358, 5
1667059993.987144, 3
1667059993.999993, 5
1667059994.013118, 5
1667059994.026656, 4
1667059994.040022, 5
1667059994.053499, 5
1667059994.067299, 2
1667059994.080633, 3
1667059994.094253, 2
1667059994.109183, 1
1667059994.122590, 2
1667059994.136499, 2
1667059994.150409, 1
1667059994.164599, 2
1667059994.178474, 2
1667059994.191651, 1
1667059994.204784, 3
1667059994.217784, 2
1667059994.230872, 2
1667059994.243615, 3
1667059994.256517, 3
1667059994.269350, 4
1667059994.282283, 3
1667059994.295471, 4
1667059994.308435, 4
1667059994.321379, 5
1667059994.334198, 4
1667059994.347010, 5
1667059994.361259, 5
1667059994.375765, 4
1667059994.389702, 4
1667059994.402740, 1
1667059994.415832, 4
1667059994.428876, 2
1667059994.441918, 2
1667059994.454694, 3
1667059994.467735, 1
1667059994.480733, 2
1667059994.494977, 2
1667059994.508357, 1
1667059994.521270, 2
1667059994.534183, 2
1667059994.547058, 2
1667059994.560182, 4
1667059994.573200, 3
1667059994.586230, 4
1667059994.599413, 3
1667059994.612281, 5
1667059994.625072, 4
1667059994.637853, 3
1667059994.651356, 3
1667059994.664716, 2
1667059994.678393, 1
1667059994.691860, 2
1667059994.705759, 2
1667059994.720064, 3
1667059994.734097, 2
1667059994.749453, 2
1667059994.763392, 1
1667059994.777617, 2
1667059994.792010, 3
1667059994.806342, 2
1667059994.819535, 3
1667059994.832557, 2
1667059994.845684, 3
1667059994.858500, 3
1667059994.871402, 4
1667059994.884136, 4
1667059994.896981, 4
1667059994.909987, 4
1667059994.922985, 5
1667059994.936136, 5
1667059994.949088, 4
1667059994.962122, 5
1667059994.975199, 5
1667059994.988186, 4
1667059995.002675, 5
1667059995.015588, 1
1667059995.029304, 4
1667059995.042247, 2
1667059995.055206, 2
1667059995.068127, 3
1667059995.080998, 1
1667059995.093825, 2
1667059995.107082, 2
1667059995.120804, 1
1667059995.135505, 3
1667059995.149193, 3
1667059995.163734, 2
1667059995.176997, 3
1667059995.190045, 2
1667059995.203761, 4
1667059995.217042, 4
1667059995.230048, 4
1667059995.243095, 4
1667059995.256309, 5
1667059995.269191, 5
1667059995.281992, 4
1667059995.294896, 4
1667059995.308018, 5
1667059995.321048, 4
1667059995.333909, 5
1667059995.346856, 2
1667059995.359640, 2
1667059995.372790, 2
1667059995.385877, 1
1667059995.398607, 3
1667059995.411701, 2
1667059995.426021, 2
1667059995.440082, 2
1667059995.454205, 2
1667059995.468544, 2
1667059995.482661, 3
1667059995.495600, 2
1667059995.508694, 4
1667059995.521543, 3
1667059995.534487, 3
1667059995.547355, 3
1667059995.560374, 4
1667059995.573115, 4
1667059995.586167, 5
1667059995.598955, 4
1667059995.611775, 4
1667059995.624444, 4
1667059995.637360, 5
1667059995.650642, 4
1667059995.664179, 5
1667059995.677167, 4
1667059995.690014, 2
1667059995.702753, 2
1667059995.715787, 2
1667059995.728663, 2
1667059995.741646, 2
1667059995.754461, 2
1667059995.767814, 2
1667059995.780695, 3
1667059995.793534, 2
1667059995.806455, 2
1667059995.819885, 2
1667059995.832606, 2
1667059995.845616, 4
1667059995.858297, 3
1667059995.871091, 4
1667059995.883889, 4
1667059995.897255, 3
1667059995.911104, 4
1667059995.924720, 5
1667059995.938349, 4
1667059995.952144, 4
1667059995.965691, 5
1667059995.979301, 5
1667059995.992704, 3
1667059996.006209, 2
1667059996.019810, 1
1667059996.033334, 2
1667059996.047012, 2
1667059996.060953, 1
1667059996.075240, 2
1667059996.089307, 2
1667059996.102486, 1
1667059996.116045, 3
1667059996.128784, 2
1667059996.141653, 3
1667059996.154424, 3
1667059996.167431, 2
1667059996.180282, 3
1667059996.193004, 4
1667059996.206213, 3
1667059996.219000, 3
1667059996.232030, 3
1667059996.245073, 5
1667059996.258080, 4
1667059996.271116, 4
1667059996.283905, 4
1667059996.296830, 5
1667059996.309605, 5
1667059996.322566, 4
1667059996.335492, 5
1667059996.349881, 1
1667059996.363888, 1
1667059996.377773, 3
1667059996.391941, 2
1667059996.406033, 2
1667059996.419352, 2
1667059996.432456, 1
1667059996.445660, 3
1667059996.458745, 3
1667059996.471646, 2
1667059996.484685, 2
1667059996.497441, 2
1667059996.510527, 3
1667059996.523607, 3
1667059996.536534, 4
1667059996.549694, 5
1667059996.562812, 4
1667059996.576212, 5
1667059996.589219, 4
1667059996.602150, 5
1667059996.614965, 5
1667059996.628247, 5
1667059996.640929, 4
1667059996.653962, 5
1667059996.666859, 4
1667059996.679763, 1
1667059996.692717, 4
1667059996.705983, 2
1667059996.718789, 1
1667059996.731988, 3
1667059996.745323, 2
1667059996.758979, 2
1667059996.772541, 2
1667059996.786060, 2
1667059996.799650, 3
1667059996.812960, 4
1667059996.826454, 2
1667059996.840160, 4
1667059996.853612, 3
1667059996.867301, 3
1667059996.880948, 4
1667059996.894533, 5
1667059996.908054, 4
1667059996.921497, 5
1667059996.934736, 5
1667059996.948652, 5
1667059996.962646, 5
1667059996.976081, 5
1667059996.989179, 3
1667059997.002370, 2
1667059997.015486, 1
1667059997.028758, 4
1667059997.041732, 2
1667059997.054684, 2
1667059997.067723, 3
1667059997.080628, 2
1667059997.093610, 2
1667059997.106462, 3
1667059997.119399, 2
1667059997.132248, 2
1667059997.145149, 2
1667059997.158056, 3
1667059997.170851, 2
1667059997.183640, 4
1667059997.196390, 5
1667059997.209284, 4
1667059997.222107, 5
1667059997.234901, 5
1667059997.248345, 5
1667059997.261937, 4
1667059997.275406, 5
1667059997.288846, 5
1667059997.302708, 5
1667059997.316502, 4
1667059997.330187, 2
1667059997.343684, 2
1667059997.357021, 3
1667059997.370643, 2
1667059997.384806, 2
1667059997.398996, 3
1667059997.412154, 2
1667059997.425174, 3
1667059997.438127, 2
1667059997.451325, 2
1667059997.464227, 3
1667059997.477302, 2
1667059997.490072, 3
1667059997.502814, 4
1667059997.515600, 3
1667059997.528418, 4
1667059997.541395, 5
1667059997.554330, 5
1667059997.567422, 4
1667059997.580321, 5
1667059997.593055, 5
1667059997.605799, 5
1667059997.618538, 5
1667059997.631996, 4
1667059997.645746, 2
1667059997.659103, 2
1667059997.672509, 4
1667059997.686351, 2
1667059997.700040, 2
1667059997.713752, 3
1667059997.727246, 2
1667059997.740627, 4
1667059997.753893, 3
1667059997.767526, 3
1667059997.780854, 2
1667059997.794200, 3
