1667098548.225209, 0
1667098548.241137, 0
1667098548.254693, 2
1667098548.267911, 0
1667098548.280662, 3
1667098548.293723, 0
1667098548.306945, 6
1667098548.319847, 6
1667098548.332907, 13
1667098548.346675, 15
1667098548.359803, 18
1667098548.372493, 19
1667098548.385445, 23
1667098548.398304, 28
1667098548.411066, 31
1667098548.423835, 35
1667098548.436860, 37
1667098548.450313, 42
1667098548.464385, 45
1667098548.477604, 47
1667098548.490703, 52
1667098548.503881, 56
1667098548.516879, 59
1667098548.529978, 63
1667098548.542811, 65
1667098548.555588, 70
1667098548.568481, 72
1667098548.581373, 78
1667098548.594230, 82
1667098548.607087, 85
1667098548.619936, 89
1667098548.632920, 92
1667098548.645995, 96
1667098548.658825, 99
1667098548.671691, 100
1667098548.684517, 99
1667098548.697366, 100
1667098548.710221, 99
1667098548.723093, 100
1667098548.736685, 100
1667098548.750446, 100
1667098548.763972, 99
1667098548.777558, 100
1667098548.791251, 100
1667098548.804784, 100
1667098548.818137, 100
1667098548.831609, 100
1667098548.845303, 100
1667098548.858718, 100
1667098548.872508, 100
1667098548.885734, 100
1667098548.899197, 100
1667098548.912421, 99
1667098548.926416, 100
1667098548.940581, 100
1667098548.954689, 100
1667098548.969691, 100
1667098548.982705, 99
1667098548.995635, 100
1667098549.008530, 100
1667098549.021441, 100
1667098549.034394, 100
1667098549.047299, 100
1667098549.060069, 100
1667098549.073045, 100
1667098549.085936, 100
1667098549.098987, 99
1667098549.112076, 100
1667098549.125220, 100
1667098549.138089, 100
1667098549.151041, 100
1667098549.163807, 100
1667098549.176525, 100
1667098549.189296, 100
1667098549.202942, 100
1667098549.216420, 100
1667098549.229942, 100
1667098549.243285, 100
1667098549.256694, 100
1667098549.270167, 100
1667098549.283704, 100
1667098549.297366, 100
1667098549.310832, 100
1667098549.324528, 100
1667098549.338145, 100
1667098549.351853, 100
1667098549.365287, 100
1667098549.378766, 100
1667098549.394260, 99
1667098549.407085, 99
1667098549.419958, 98
1667098549.434139, 99
1667098549.449739, 100
1667098549.463583, 99
1667098549.477689, 99
1667098549.491817, 100
1667098549.506154, 100
1667098549.519332, 99
1667098549.532319, 100
1667098549.545435, 100
1667098549.558290, 100
1667098549.571132, 100
1667098549.584328, 100
1667098549.597159, 100
1667098549.610187, 99
1667098549.622912, 100
1667098549.635858, 100
1667098549.648715, 99
1667098549.661559, 100
1667098549.674578, 99
1667098549.687387, 100
1667098549.700122, 100
1667098549.713159, 99
1667098549.726041, 100
1667098549.738833, 100
1667098549.751661, 98
1667098549.764666, 100
1667098549.778067, 100
1667098549.791728, 99
1667098549.805572, 98
1667098549.818859, 97
1667098549.831932, 96
1667098549.845835, 99
1667098549.859715, 98
1667098549.873393, 99
1667098549.886576, 100
1667098549.899426, 98
1667098549.912257, 98
1667098549.925132, 98
1667098549.938164, 100
1667098549.951029, 97
1667098549.963913, 93
1667098549.976857, 92
1667098549.989685, 92
1667098550.002548, 91
1667098550.015340, 92
1667098550.028123, 93
1667098550.040969, 93
1667098550.053760, 92
1667098550.066674, 92
1667098550.080015, 97
1667098550.093252, 96
1667098550.106075, 97
1667098550.118863, 96
1667098550.131680, 96
1667098550.144650, 97
1667098550.158159, 96
1667098550.171718, 97
1667098550.185394, 96
1667098550.198812, 94
1667098550.212652, 92
1667098550.226287, 92
1667098550.239600, 95
1667098550.253121, 100
1667098550.266770, 98
1667098550.280320, 98
1667098550.293886, 97
1667098550.307422, 98
1667098550.321089, 98
1667098550.334515, 98
1667098550.348064, 98
1667098550.361511, 98
1667098550.374839, 95
1667098550.388253, 92
1667098550.401601, 92
1667098550.415016, 97
1667098550.428503, 97
1667098550.441877, 96
1667098550.456129, 95
1667098550.470263, 93
1667098550.484269, 90
1667098550.497226, 89
1667098550.510912, 88
1667098550.524189, 85
1667098550.537668, 83
1667098550.550583, 82
1667098550.563383, 77
1667098550.576310, 73
1667098550.589191, 71
1667098550.602335, 71
1667098550.615179, 67
1667098550.627991, 64
1667098550.640767, 63
1667098550.653609, 64
1667098550.666380, 63
1667098550.679213, 64
1667098550.692102, 62
1667098550.704743, 64
1667098550.717357, 62
1667098550.730571, 61
1667098550.744345, 62
1667098550.758139, 62
1667098550.774688, 62
1667098550.788736, 62
1667098550.802859, 65
1667098550.816675, 61
1667098550.830329, 61
1667098550.846641, 62
1667098550.862513, 61
1667098550.876628, 63
1667098550.890270, 63
1667098550.904354, 64
1667098550.918531, 62
1667098550.932444, 61
1667098550.945866, 62
1667098550.960328, 60
1667098550.973238, 62
1667098550.986239, 63
1667098550.999705, 64
1667098551.014190, 59
1667098551.027844, 59
1667098551.041175, 61
1667098551.054188, 60
1667098551.067205, 60
1667098551.080380, 61
1667098551.095414, 63
1667098551.108325, 59
1667098551.121445, 57
1667098551.134455, 59
1667098551.147386, 59
1667098551.160912, 58
1667098551.173808, 56
1667098551.186593, 59
1667098551.199670, 57
1667098551.214296, 54
1667098551.229677, 52
1667098551.244788, 53
1667098551.259437, 54
1667098551.273168, 54
1667098551.287209, 57
1667098551.300287, 57
1667098551.313364, 54
1667098551.326851, 51
1667098551.340344, 53
1667098551.353265, 52
1667098551.366739, 54
1667098551.379684, 55
1667098551.392408, 56
1667098551.408502, 56
1667098551.424830, 52
1667098551.438334, 53
1667098551.452665, 51
1667098551.466596, 53
1667098551.480717, 53
1667098551.494528, 53
1667098551.507464, 54
1667098551.520457, 53
1667098551.533542, 50
1667098551.546878, 52
1667098551.559891, 53
1667098551.572729, 53
1667098551.585925, 54
1667098551.598911, 54
1667098551.612664, 54
1667098551.625582, 52
1667098551.638423, 51
1667098551.651337, 52
1667098551.664349, 51
1667098551.678733, 51
1667098551.693366, 52
1667098551.708868, 53
1667098551.722396, 52
1667098551.735659, 50
1667098551.748681, 51
1667098551.762122, 51
1667098551.775145, 51
1667098551.788028, 49
1667098551.801194, 51
1667098551.814113, 52
1667098551.826923, 52
1667098551.839778, 49
1667098551.852527, 52
1667098551.865599, 50
1667098551.878548, 50
1667098551.891531, 49
1667098551.904315, 50
1667098551.917464, 50
1667098551.930376, 52
1667098551.943212, 50
1667098551.956075, 48
1667098551.969109, 49
1667098551.982716, 50
1667098551.996146, 49
1667098552.009737, 50
1667098552.023199, 50
1667098552.036736, 51
1667098552.050381, 50
1667098552.063902, 49
1667098552.077290, 49
1667098552.090669, 50
1667098552.104518, 49
1667098552.117966, 50
1667098552.131658, 50
1667098552.145412, 52
1667098552.158817, 53
1667098552.172308, 50
1667098552.185917, 50
1667098552.199416, 50
1667098552.213073, 52
1667098552.226404, 51
1667098552.239975, 50
1667098552.253558, 51
1667098552.267228, 52
1667098552.280528, 50
1667098552.293918, 50
1667098552.307149, 49
1667098552.321302, 51
1667098552.335270, 50
1667098552.349150, 50
1667098552.363163, 51
1667098552.376268, 51
1667098552.389803, 50
1667098552.402864, 50
1667098552.415775, 50
1667098552.428737, 50
1667098552.441680, 51
1667098552.454643, 50
1667098552.467688, 51
1667098552.480838, 51
1667098552.493931, 51
1667098552.507124, 50
1667098552.520157, 50
1667098552.532931, 49
1667098552.545714, 51
1667098552.558504, 49
1667098552.571450, 50
1667098552.584244, 51
1667098552.597211, 51
1667098552.610189, 52
1667098552.622958, 51
1667098552.635765, 50
1667098552.648543, 49
1667098552.661938, 50
1667098552.675409, 50
1667098552.688893, 50
1667098552.702311, 51
1667098552.715603, 51
1667098552.729026, 52
1667098552.742613, 51
1667098552.756056, 49
1667098552.768980, 49
1667098552.783138, 50
1667098552.797776, 50
